;TransportID;ContainerID;ContainerType;Forwarder;TruckingTimeStart;GroundHandler1;Airport1;GroundHandler2;Airport2;GroundHandler3;Airport3;GroundHandler4;Airport4;GroundHandler5;Airport5;TruckingTimeEnd;full_timestamp_flag
852;6595;000-10304;770C;Panalpina World Transport;2014-11-25 00:00:00;;FRA;;IST;;;;;;;;False
853;6595;000-10304;770C;Panalpina World Transport;2014-11-25 00:00:00;;FRA;;IST;;;;;;;;False
854;6603;000-10435;770C;Panalpina World Transport;2014-10-27 00:00:00;;INN;;BOG;;;;;;;2014-11-11 00:00:00;False
855;6605;000-10435;770C;Ocasa;2014-11-11 00:00:00;;;;;;;;;;;2014-11-11 00:00:00;False
856;6607;000-10213;770C;Ocasa;2014-10-28 00:00:00;;;;;;;;;;;2014-10-28 00:00:00;False
857;6610;000-10222;770C;Panalpina World Transport;2014-08-08 00:00:00;;;;;;;;;;;2014-08-15 00:00:00;False
858;6613;000-10222;770C;Jet Trans Innsbruck;2014-08-15 00:00:00;;BOG;;INN;;;;;;;2014-09-26 00:00:00;False
859;6619;000-10297;770C;Ocasa;2014-12-14 00:00:00;;;;;;;;;;;2014-12-15 00:00:00;False
860;6622;000-10239;770C;Ocasa;2014-12-12 00:00:00;;;;;;;;;;;;False
861;6624;000-10214;770C;Ocasa;2014-12-18 00:00:00;;;;;;;;;;;2014-12-18 00:00:00;False
862;6627;000-10212;770C;Ocasa;2014-11-28 00:00:00;;;;;;;;;;;;False
863;6629;000-10304;770C;Barsan Logistics;2014-12-19 00:00:00;;;;;;;;;;;;False
864;6631;000-10295;770C;Expeditor International;2014-12-17 00:00:00;;BAH-DXB;;ZRH;;;;;;;2015-05-01 00:00:00;False
865;6635;000-10304;770C;Ocasa;2015-09-01 00:00:00;;;;;;;;;;;2015-09-01 00:00:00;False
866;6637;000-10213;770C;Ocasa;2015-08-01 00:00:00;;;;;;;;;;;2015-09-01 00:00:00;False
867;6639;000-10287;770C;Ocasa;2015-01-16 00:00:00;;;;;;;;;;;2015-01-16 00:00:00;False
868;6639;000-10290;770C;Ocasa;2015-01-16 00:00:00;;;;;;;;;;;2015-01-16 00:00:00;False
869;6639;000-10291;770C;Ocasa;2015-01-16 00:00:00;;;;;;;;;;;2015-01-16 00:00:00;False
870;6641;000-10260;770C;Jet Trans Innsbruck;2015-01-16 00:00:00;;;;;;;;;;;;False
871;6641;000-10260;770C;Jet Trans Innsbruck;2015-01-16 00:00:00;;;;;;;;;;;;False
872;6643;000-10255;770C;Ocasa;2015-01-16 00:00:00;;LUX;;MEX;;;;;;;;False
873;6643;000-10259;770C;Ocasa;2015-01-16 00:00:00;;LUX;;MEX;;;;;;;;False
874;6643;000-10259;770C;Ocasa;2015-01-16 00:00:00;;LUX;;MEX;;;;;;;;False
875;6644;000-10262;770C;Ocasa;2015-01-19 00:00:00;;;;;;;;;;;2015-01-20 00:00:00;False
876;6646;000-10262;770C;Yusen Logistics;2015-01-20 00:00:00;;Leipzig;;Malta;;;;;;;;False
877;6648;000-10297;770C;Freitan;2015-01-19 00:00:00;;;;;;;;;;;2015-01-19 00:00:00;False
878;6649;000-10223;770C;Freitan;2015-01-19 00:00:00;;;;;;;;;;;2015-01-19 00:00:00;False
879;6651;000-10257;770C;Freitan;2015-01-19 00:00:00;;;;;;;;;;;2015-01-19 00:00:00;False
880;6652;000-10257;770C;Bischof;2015-01-21 00:00:00;;;;;;;;;;;2015-01-21 00:00:00;False
881;6654;000-10223;770C;Bischof;2015-01-21 00:00:00;;;;;;;;;;;2015-01-21 00:00:00;False
882;6656;000-10297;770C;Bischof;2015-01-21 00:00:00;;;;;;;;;;;2015-01-21 00:00:00;False
883;6658;000-10291;770C;Bischof;2015-01-30 00:00:00;;;;;;;;;;;2015-01-30 00:00:00;False
884;6660;000-10291;770C;Panalpina World Transport;2015-01-02 00:00:00;;Paris;;Santiago de Chile;;;;;;;;False
885;6664;000-10262;770C;Gollcher Air Express;2015-01-23 00:00:00;;;;;;;;;;;2015-01-30 11:00:00;False
886;6665;000-10290;770C;Bischof;2015-09-02 00:00:00;;;;;;;;;;;2015-10-02 07:00:00;False
887;6668;000-10291;770C;Ocasa;2015-10-02 00:00:00;;;;;;;;;;;2015-10-02 00:00:00;False
888;6670;999-10013;Prototype;Bischof;2015-11-02 00:00:00;;;;;;;;;;;2015-11-02 00:00:00;False
889;6670;999-10014;Prototype;Bischof;2015-11-02 00:00:00;;;;;;;;;;;2015-11-02 00:00:00;False
890;6670;999-10000;Prototype;Bischof;2015-11-02 00:00:00;;;;;;;;;;;2015-11-02 00:00:00;False
891;6671;000-10216;770C;Bischof;2015-12-02 08:00:00;;;;;;;;;;;;True
892;6671;000-10215;770C;Bischof;2015-12-02 08:00:00;;;;;;;;;;;;True
893;6671;000-10219;770C;Bischof;2015-12-02 08:00:00;;;;;;;;;;;;True
894;6671;000-10218;770C;Bischof;2015-12-02 08:00:00;;;;;;;;;;;;True
895;6673;999-10014;Prototype;Bischof;2015-02-20 07:00:00;;;;;;;;;;;;True
896;6677;999-10010;Prototype;Bischof;2015-01-23 00:00:00;;;;;;;;;;;2015-01-23 00:00:00;False
897;6678;999-10010;Prototype;Bischof;2015-01-26 00:00:00;;;;;;;;;;;2015-01-26 00:00:00;False
898;6682;000-10263;770C;Bischof;2015-05-03 00:00:00;;;;;;;;;;;2015-05-03 07:45:00;False
899;6684;000-10287;770C;Bischof;2015-05-03 00:00:00;;;;;;;;;;;2015-05-03 07:45:00;False
900;6684;000-10287;770C;Bischof;2015-05-03 00:00:00;;;;;;;;;;;2015-05-03 07:45:00;False
901;6687;000-10308;770C;Bischof;2015-11-02 00:00:00;;;;;;;;;;;2015-11-02 00:00:00;False
902;6695;000-10219;770C;Jet Trans Innsbruck;2015-03-13 00:00:00;;;;;;;;;;;;False
903;6697;000-10259;770C;Ocasa;2015-01-27 00:00:00;;;;;;;;;;;2015-01-27 00:00:00;False
904;6698;000-10255;770C;Ocasa;2015-01-27 00:00:00;;;;;;;;;;;2015-01-27 00:00:00;False
905;6700;000-10287;770C;Panalpina World Transport;2015-06-03 00:00:00;;AMS;;CSL;;;;;;;;False
906;6702;000-10263;770C;Panalpina World Transport;2015-06-03 00:00:00;;;;;;;;;;;;False
907;6703;000-10278;770C;Bischof;2015-05-03 00:00:00;;;;;;;;;;;2015-06-03 00:00:00;False
908;6706;000-10278;770C;Yusen Logistics;2015-09-03 00:00:00;;Leiden;;Malta;;;;;;;2015-09-03 00:00:00;False
909;6707;000-10278;770C;Gollcher Air Express;2015-09-03 00:00:00;;;;;;;;;;;;False
910;6707;000-10278;770C;Gollcher Air Express;2015-09-03 00:00:00;;;;;;;;;;;;False
911;6709;000-10291;770C;Ocasa;2015-02-17 00:00:00;;SCL;;GRU;;;;;;;2015-02-18 00:00:00;False
912;6711;000-10260;770C;Ocasa;2015-01-27 00:00:00;;;;;;;;;;;2015-01-27 00:00:00;False
913;6715;000-10262;770C;Bischof;2015-11-02 00:00:00;;;;;;;;;;;2015-11-02 00:00:00;False
914;6716;999-10010;Prototype;Bergauer;2015-01-28 00:00:00;;;;;;;;;;;2015-01-29 00:00:00;False
915;6717;999-10010;Prototype;;2015-02-19 00:00:00;;;;;;;;;;;2015-02-20 00:00:00;False
916;6718;000-10219;770C;Jet Trans Innsbruck;2015-03-19 00:00:00;;;;;;;;;;;;False
917;6727;000-10290;770C;Yusen Logistics;2015-11-02 00:00:00;;;;;;;;;;;2015-11-02 00:00:00;False
918;6728;000-10290;770C;Gollcher Air Express;2015-12-02 00:00:00;;;;;;;;;;;2015-02-20 00:00:00;False
919;6731;000-10190;770C;ILS Truck Brazi;2014-02-09 00:00:00;;;;;;;;;;;2014-02-09 00:00:00;False
920;6733;000-10280;770C;Bischof;2015-05-03 00:00:00;;;;;;;;;;;2015-05-03 00:00:00;False
921;6733;000-10277;770C;Bischof;2015-05-03 00:00:00;;;;;;;;;;;2015-05-03 00:00:00;False
922;6733;000-10279;770C;Bischof;2015-05-03 00:00:00;;;;;;;;;;;2015-05-03 00:00:00;False
923;6734;999-10014;Prototype;Bischof;2015-03-23 00:00:00;;;;;;;;;;;;False
924;6734;999-10014;Prototype;Bischof;2015-03-23 00:00:00;;;;;;;;;;;;False
925;6735;999-10010;Prototype;Bischof;2015-03-23 00:00:00;;;;;;;;;;;;False
926;6735;999-10010;Prototype;Bischof;2015-03-23 00:00:00;;;;;;;;;;;;False
927;6739;000-10287;770C;Ocasa;2015-03-18 00:00:00;;;;;;;;;;;2015-03-18 00:00:00;False
928;6741;000-10263;770C;Ocasa;2015-03-25 00:00:00;;;;;;;;;;;2015-03-25 00:00:00;False
929;6743;000-10277;770C;Bischof;2015-05-13 00:00:00;;;;;;;;;;;2015-05-13 00:00:00;False
930;6746;000-10277;770C;Panalpina World Transport;2015-05-13 00:00:00;;Amsterdam;;Santiago de Chile;;;;;;;;False
931;6746;000-10277;770C;Panalpina World Transport;2015-05-13 00:00:00;;Amsterdam;;Santiago de Chile;;;;;;;;False
932;6747;000-10280;770C;Bischof;2015-08-04 00:00:00;;;;;;;;;;;2015-08-04 00:00:00;False
933;6750;000-10280;770C;Jet Trans Innsbruck;2015-08-04 00:00:00;;;;;;;;;;;2015-04-13 00:00:00;False
934;6751;000-10280;770C;Jet Trans Innsbruck;2015-04-13 00:00:00;;;;;;;;;;;;False
935;6752;000-10219;770C;Jet Trans Innsbruck;2015-01-04 00:00:00;;;;;;;;;;;2015-01-04 00:00:00;False
936;6753;999-10010;Prototype;Holenstein;2015-04-13 00:00:00;;;;;;;;;;;2015-04-14 00:00:00;False
937;6755;999-10010;Prototype;Holenstein;2015-04-16 00:00:00;;;;;;;;;;;2015-04-20 00:00:00;False
938;6759;999-10010;Prototype;Bischof;2015-04-24 00:00:00;;;;;;;;;;;2015-04-24 00:00:00;False
939;6762;999-10010;Prototype;Agility Logistics;2015-04-27 00:00:00;;BSL;;GRU;;;;;;;;False
940;6767;999-10013;Prototype;Bischof;2015-04-30 00:00:00;;;;;;;;;;;2015-04-30 00:00:00;False
941;6775;000-10218;770C;Bischof;2015-07-05 00:00:00;;;;;;;;;;;2015-08-05 00:00:00;False
942;6777;000-10218;770C;Jet Trans Innsbruck;2015-09-05 00:00:00;;;;;;;;;;;;False
943;6787;000-10219;770C;Jet Trans Innsbruck;2015-02-04 00:00:00;;MUC;;IKA;;;;;;;2015-04-20 00:00:00;False
944;6790;000-10219;770C;Jet Trans Innsbruck;2015-04-20 00:00:00;;IKA;;MUC;;;;;;;2015-08-05 00:00:00;False
945;6793;999-10007;Prototype;Belglobe;2015-03-05 00:00:00;;JED;;GVA;;;;;;;2015-04-05 00:00:00;False
946;6796;999-10007;Prototype;Belglobe;2015-08-05 00:00:00;;;;;;;;;;;2015-11-05 00:00:00;False
947;6804;000-10277;770C;Ocasa;2015-05-20 00:00:00;;;;;;;;;;;2015-05-20 00:00:00;False
948;6812;000-10288;770C;Bischof;2015-05-26 00:00:00;;;;;;;;;;;2015-05-26 00:00:00;False
949;6812;000-10282;770C;Bischof;2015-05-26 00:00:00;;;;;;;;;;;2015-05-26 00:00:00;False
950;6812;000-10281;770C;Bischof;2015-05-26 00:00:00;;;;;;;;;;;2015-05-26 00:00:00;False
951;6812;000-10272;770C;Bischof;2015-05-26 00:00:00;;;;;;;;;;;2015-05-26 00:00:00;False
952;6812;000-10274;770C;Bischof;2015-05-26 00:00:00;;;;;;;;;;;2015-05-26 00:00:00;False
953;6812;000-10276;770C;Bischof;2015-05-26 00:00:00;;;;;;;;;;;2015-05-26 00:00:00;False
954;6812;000-10275;770C;Bischof;2015-05-26 00:00:00;;;;;;;;;;;2015-05-26 00:00:00;False
955;6814;000-10216;770C;Bischof;2015-05-28 00:00:00;;;;;;;;;;;2015-05-29 00:00:00;False
956;6816;000-10216;770C;Yusen Logistics;2015-05-29 07:00:00;;AMS;;MLA;;;;;;;;True
957;6816;000-10216;770C;Yusen Logistics;2015-05-29 07:00:00;;AMS;;MLA;;;;;;;;True
958;6819;000-10215;770C;Bischof;2015-01-06 00:00:00;;;;;;;;;;;;False
959;6823;000-10216;770C;Gollcher Air Express;2015-02-06 00:00:00;;;;;;;;;;;;False
960;6824;000-10282;770C;Bischof;2015-05-06 00:00:00;;;;;;;;;;;;False
961;6830;000-10215;770C;Jet Trans Innsbruck;2015-04-06 00:00:00;;FRA;;MVD;;;;;;;;False
962;6830;000-10215;770C;Jet Trans Innsbruck;2015-04-06 00:00:00;;FRA;;MVD;;;;;;;;False
963;6830;000-10215;770C;Jet Trans Innsbruck;2015-04-06 00:00:00;;FRA;;MVD;;;;;;;;False
964;6841;000-10282;770C;Jet Trans Innsbruck;2015-09-06 00:00:00;;VIE;;TPE;;;;;;;2015-10-06 00:00:00;False
965;6844;999-10010;Prototype;;2015-05-31 00:00:00;;GRU;;BSL;;;;;;;2015-02-06 00:00:00;False
966;6847;999-10010;Prototype;Agility Logistics;2015-11-06 00:00:00;;;;;;;;;;;2015-06-15 00:00:00;False
967;6849;000-10280;770C;Bischof;2015-08-06 00:00:00;;;;;;;;;;;2015-08-06 00:00:00;False
968;6849;000-10290;770C;Bischof;2015-08-06 00:00:00;;;;;;;;;;;2015-08-06 00:00:00;False
969;6849;000-10278;770C;Bischof;2015-08-06 00:00:00;;;;;;;;;;;2015-08-06 00:00:00;False
970;6849;000-10219;770C;Bischof;2015-08-06 00:00:00;;;;;;;;;;;2015-08-06 00:00:00;False
971;6851;000-10276;770C;Bischof;2015-06-16 00:00:00;;;;;;;;;;;2015-06-17 00:00:00;False
972;6851;000-10276;770C;Bischof;2015-06-16 00:00:00;;;;;;;;;;;2015-06-17 00:00:00;False
973;6853;999-10010;Prototype;Agility Logistics;2015-06-18 00:00:00;;;;;;;;;;;;False
974;6857;000-10281;770C;Ocasa;2015-06-22 00:00:00;;;;;;;;;;;2015-06-23 00:00:00;False
975;6857;000-10274;770C;Ocasa;2015-06-22 00:00:00;;;;;;;;;;;2015-06-23 00:00:00;False
976;6861;000-10281;770C;Jet Trans Innsbruck;2015-06-25 00:00:00;;MUC;;BOG;;;;;;;;False
977;6861;000-10281;770C;Jet Trans Innsbruck;2015-06-25 00:00:00;;MUC;;BOG;;;;;;;;False
978;6861;000-10281;770C;Jet Trans Innsbruck;2015-06-25 00:00:00;;MUC;;BOG;;;;;;;;False
979;6861;000-10274;770C;Jet Trans Innsbruck;2015-06-25 00:00:00;;MUC;;BOG;;;;;;;;False
980;6861;000-10274;770C;Jet Trans Innsbruck;2015-06-25 00:00:00;;MUC;;BOG;;;;;;;;False
981;6861;000-10274;770C;Jet Trans Innsbruck;2015-06-25 00:00:00;;MUC;;BOG;;;;;;;;False
982;6863;000-10275;770C;Bischof;2015-02-07 00:00:00;;;;;;;;;;;;False
983;6863;000-10275;770C;Bischof;2015-02-07 00:00:00;;;;;;;;;;;;False
984;6866;000-10275;770C;Panalpina World Transport;2015-05-07 00:00:00;;INN;;MEX;;;;;;;;False
985;6866;000-10275;770C;Panalpina World Transport;2015-05-07 00:00:00;;INN;;MEX;;;;;;;;False
986;6866;000-10275;770C;Panalpina World Transport;2015-05-07 00:00:00;;INN;;MEX;;;;;;;;False
987;6868;000-10267;770C;Bischof;2015-06-07 00:00:00;;;;;;;;;;;2015-07-07 00:00:00;False
988;6868;000-10267;770C;Bischof;2015-06-07 00:00:00;;;;;;;;;;;2015-07-07 00:00:00;False
989;6870;000-10276;770C;Yusen Logistics;2015-07-07 00:00:00;;;;;;;;;;;;False
990;6874;000-10289;770C;Jet Trans Innsbruck;2015-07-13 11:00:00;;;;;;;;;;;;True
991;6874;000-10289;770C;Jet Trans Innsbruck;2015-07-13 11:00:00;;;;;;;;;;;;True
992;6874;000-10289;770C;Jet Trans Innsbruck;2015-07-13 11:00:00;;;;;;;;;;;;True
993;6874;000-10289;770C;Jet Trans Innsbruck;2015-07-13 11:00:00;;;;;;;;;;;;True
994;6874;000-10299;770C;Jet Trans Innsbruck;2015-07-13 11:00:00;;;;;;;;;;;;True
995;6874;000-10299;770C;Jet Trans Innsbruck;2015-07-13 11:00:00;;;;;;;;;;;;True
996;6874;000-10299;770C;Jet Trans Innsbruck;2015-07-13 11:00:00;;;;;;;;;;;;True
997;6878;000-10267;770C;Jet Trans Innsbruck;2015-11-07 10:00:00;;INN;;SCL;;;;;;;;True
998;6878;000-10267;770C;Jet Trans Innsbruck;2015-11-07 10:00:00;;INN;;SCL;;;;;;;;True
999;6880;000-10216;770C;Bischof;2015-07-14 08:00:00;;;;;;;;;;;2015-07-14 09:00:00;True
1000;6882;000-10245;770C;Bischof;2015-07-15 05:00:00;;;;;;;;;;;2015-07-15 06:00:00;True
1001;6882;000-10244;770C;Bischof;2015-07-15 05:00:00;;;;;;;;;;;2015-07-15 06:00:00;True
1002;6882;000-10248;770C;Bischof;2015-07-15 05:00:00;;;;;;;;;;;2015-07-15 06:00:00;True
1003;6882;000-10249;770C;Bischof;2015-07-15 05:00:00;;;;;;;;;;;2015-07-15 06:00:00;True
1004;6882;000-10246;770C;Bischof;2015-07-15 05:00:00;;;;;;;;;;;2015-07-15 06:00:00;True
1005;6882;000-10252;770C;Bischof;2015-07-15 05:00:00;;;;;;;;;;;2015-07-15 06:00:00;True
1006;6882;000-10251;770C;Bischof;2015-07-15 05:00:00;;;;;;;;;;;2015-07-15 06:00:00;True
1007;6882;000-10247;770C;Bischof;2015-07-15 05:00:00;;;;;;;;;;;2015-07-15 06:00:00;True
1008;6886;000-10277;770C;Ocasa;2015-07-07 16:00:00;;SCL;;GRU;;;;;;;2015-08-07 10:00:00;True
1009;6889;000-10288;770C;Bischof;2015-09-06 13:00:00;;;;;;;;;;;2015-10-06 06:00:00;True
1010;6891;000-10288;770C;Jet Trans Innsbruck;2015-11-06 06:00:00;;LNZ;;SCL;;;;;;;2015-06-22 00:00:00;True
1011;6895;000-10288;770C;Ocasa;2015-06-23 10:00:00;;;;;;;;;;;2015-06-23 16:00:00;True
1012;6897;000-10288;770C;Ocasa;2015-07-07 16:00:00;;SCL;;GRU;;;;;;;2015-08-07 10:00:00;True
1013;6900;000-10287;770C;Ocasa;2015-06-18 08:00:00;;SCL;;GRU;;;;;;;2015-06-18 20:00:00;True
1014;6902;000-10269;770C;Bischof;2015-07-15 11:45:00;;;;;;;;;;;;True
1015;6902;000-10269;770C;Bischof;2015-07-15 11:45:00;;;;;;;;;;;;True
1016;6907;000-10281;770C;Ocasa;2015-06-07 11:00:00;;;;;;;;;;;2015-07-07 10:00:00;True
1017;6907;000-10274;770C;Ocasa;2015-06-07 11:00:00;;;;;;;;;;;2015-07-07 10:00:00;True
1018;6909;000-10282;770C;Jet Trans Innsbruck;2015-11-06 02:00:00;;;;;;;;;;;;True
1019;6909;000-10282;770C;Jet Trans Innsbruck;2015-11-06 02:00:00;;;;;;;;;;;;True
1020;6912;000-10178;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1021;6912;000-10179;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1022;6912;000-10181;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1023;6912;000-10180;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1024;6912;000-10185;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1025;6912;000-10186;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1026;6912;000-10183;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1027;6912;000-10184;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1028;6912;000-10189;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1029;6912;000-10188;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1030;6912;000-10191;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1031;6912;000-10199;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1032;6912;000-10211;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1033;6912;000-10200;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1034;6912;000-10202;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1035;6912;000-10205;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1036;6912;000-10204;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1037;6912;000-10207;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1038;6912;000-10206;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1039;6912;000-10209;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1040;6912;000-10208;770C;Agility Logistics;2015-07-20 03:00:00;;;;;;;;;;;;True
1041;6913;000-10289;770C;Jet Trans Innsbruck;2015-07-17 10:00:00;;INN;;ORD;;;;;;;;True
1042;6913;000-10299;770C;Jet Trans Innsbruck;2015-07-17 10:00:00;;INN;;ORD;;;;;;;;True
1043;6916;000-10268;770C;Bischof;2015-07-20 14:00:00;;;;;;;;;;;;True
1044;6919;000-10268;770C;Freitan;2015-07-22 07:00:00;;FRA;;SIN;;;;;;;;True
1045;6919;000-10268;770C;Freitan;2015-07-22 07:00:00;;FRA;;SIN;;;;;;;;True
1046;6923;999-10015;Prototype;Bischof;2014-12-24 09:00:00;;;;;;;;;;;2015-05-01 09:00:00;True
1047;6925;000-10279;770C;Bischof;2015-07-23 06:00:00;;;;;;;;;;;2015-07-23 06:50:00;True
1048;6927;000-10284;770C;Bischof;2015-07-23 06:00:00;;;;;;;;;;;2015-07-23 06:50:00;True
1049;6929;000-10203;770C;ACL;2015-07-23 10:00:00;;;;;;;;;;;;True
1050;6933;000-10267;770C;Ocasa;2015-07-27 17:10:00;;;;;;;;;;;;True
1051;6936;000-10215;770C;Ocasa;2015-07-23 18:00:00;;;;;;;;;;;2015-07-24 10:00:00;True
1052;6942;000-10275;770C;Ocasa;2015-09-07 17:00:00;;;;;;;;;;;2015-09-07 18:00:00;True
1053;6945;000-10203;770C;ACL;2015-07-29 09:00:00;;;;;;;;;;;;True
1054;6946;000-10218;770C;Ocasa;2015-05-19 05:00:00;;;;;;;;;;;2015-05-19 18:00:00;True
1055;6950;000-10267;770C;Ocasa;2015-07-29 10:00:00;;SCL;;GRU;;;;;;;;True
1056;6955;000-10268;770C;Freitan;2015-07-30 01:30:00;;;;;;;;;;;;True
1057;6958;000-10364;770C;NV Logistics;2015-07-20 02:00:00;;;;;;;;;;;;True
1058;6958;000-10364;770C;NV Logistics;2015-07-20 02:00:00;;;;;;;;;;;;True
1059;6960;000-10288;770C;Base Logistica Ultramarina;2015-07-26 10:00:00;;;;;;;;;;;;True
1060;6960;000-10277;770C;Base Logistica Ultramarina;2015-07-26 10:00:00;;;;;;;;;;;;True
1061;6960;000-10240;770C;Base Logistica Ultramarina;2015-07-26 10:00:00;;;;;;;;;;;;True
1062;6960;000-10190;770C;Base Logistica Ultramarina;2015-07-26 10:00:00;;;;;;;;;;;;True
1063;6963;000-10287;770C;Base Logistica Ultramarina;2015-07-26 10:00:00;;;;;;;;;;;;True
1064;6963;000-10291;770C;Base Logistica Ultramarina;2015-07-26 10:00:00;;;;;;;;;;;;True
1065;6963;000-10213;770C;Base Logistica Ultramarina;2015-07-26 10:00:00;;;;;;;;;;;;True
1066;6963;000-10239;770C;Base Logistica Ultramarina;2015-07-26 10:00:00;;;;;;;;;;;;True
1067;6969;000-10269;770C;Bischof;2015-06-08 08:00:00;;;;;;;;;;;2015-06-08 08:10:00;True
1068;6971;000-10268;770C;Bischof;2015-06-08 08:00:00;;;;;;;;;;;2015-06-08 08:10:00;True
1069;6977;000-10292;770C;Bischof;2015-12-07 22:00:00;;;;;;;;;;;2015-08-14 06:00:00;True
1070;6977;000-10292;770C;Bischof;2015-12-07 22:00:00;;;;;;;;;;;2015-08-14 06:00:00;True
1071;6979;000-10292;770C;Panalpina World Transport;2015-08-14 09:00:00;;INN;;MEX;;;;;;;;True
1072;6979;000-10292;770C;Panalpina World Transport;2015-08-14 09:00:00;;INN;;MEX;;;;;;;;True
1073;6982;011-10000;1500C;Bischof;2015-08-19 08:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1074;6982;012-10000;1500CRT;Bischof;2015-08-19 08:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1075;6982;010-10008;1500C;Bischof;2015-08-19 08:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1076;6982;010-10007;1500C;Bischof;2015-08-19 08:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1077;6982;010-10006;1500C;Bischof;2015-08-19 08:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1078;6982;010-10003;1500C;Bischof;2015-08-19 08:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1079;6982;010-10004;1500C;Bischof;2015-08-19 08:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1080;6982;010-10002;1500C;Bischof;2015-08-19 08:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1081;6982;010-10000;1500C;Bischof;2015-08-19 08:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1082;6984;000-10250;770C;Bischof;2015-08-20 13:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1083;6984;000-10258;770C;Bischof;2015-08-20 13:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1084;6984;000-10323;770C;Bischof;2015-08-20 13:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1085;6984;000-10462;770C;Bischof;2015-08-20 13:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1086;6984;000-10402;770C;Bischof;2015-08-20 13:00:00;;;;;;;;;;;2015-08-21 08:00:00;True
1087;6988;000-10292;770C;Ocasa;2015-08-24 07:30:00;;;;;;;;;;;2015-08-24 14:30:00;True
1088;6990;000-10203;770C;ACL;2015-08-25 10:00:00;;;;;;;;;;;2015-08-26 08:00:00;True
1089;6993;012-10000;1500CRT;Bischof;2015-08-31 03:30:00;;;;;;;;;;;2015-08-31 07:30:00;True
1090;6996;999-10013;Prototype;Bischof;2015-08-31 08:00:00;;;;;;;;;;;;True
1091;6996;999-10013;Prototype;Bischof;2015-08-31 08:00:00;;;;;;;;;;;;True
1092;6996;999-10013;Prototype;Bischof;2015-08-31 08:00:00;;;;;;;;;;;;True
1093;7014;000-10294;770C;Bischof;2015-01-09 14:00:00;;;;;;;;;;;;True
1094;7014;000-10316;770C;Bischof;2015-01-09 14:00:00;;;;;;;;;;;;True
1095;7014;000-10400;770C;Bischof;2015-01-09 14:00:00;;;;;;;;;;;;True
1096;7014;000-10495;770C;Bischof;2015-01-09 14:00:00;;;;;;;;;;;;True
1097;7014;000-10300;770C;Bischof;2015-01-09 14:00:00;;;;;;;;;;;;True
1098;7019;999-10013;Prototype;Panalpina World Transport;2015-03-09 08:00:00;;INN;;MEX;;;;;;;;True
1099;7019;999-10013;Prototype;Panalpina World Transport;2015-03-09 08:00:00;;INN;;MEX;;;;;;;;True
1100;7020;999-10001;Prototype;Bischof;2015-02-09 08:00:00;;;;;;;;;;;2015-02-09 16:00:00;True
1101;7020;999-10005;Prototype;Bischof;2015-02-09 08:00:00;;;;;;;;;;;2015-02-09 16:00:00;True
1102;7020;999-10003;Prototype;Bischof;2015-02-09 08:00:00;;;;;;;;;;;2015-02-09 16:00:00;True
1103;7021;999-10014;Prototype;Bischof;2015-07-09 09:00:00;;;;;;;;;;;;True
1104;7021;999-10014;Prototype;Bischof;2015-07-09 09:00:00;;;;;;;;;;;;True
1105;7022;010-10009;1500C;Bischof;2015-08-28 08:00:00;;;;;;;;;;;2015-08-28 15:00:00;True
